target,feature,positive_count,negative_count,positive_mean,negative_mean,positive_median,negative_median,mean_diff,cohen_d,abs_cohen_d,horizon_frames
is_observed_division,ELLIPSE_ASPECTRATIO,43,2631,1.5510362032415352,1.5471427629738168,1.5352836715065155,1.4651787799555662,0.0038934402677184288,0.010609276320833406,0.010609276320833406,
is_observed_division,shape_r_norm_011,43,2631,0.8544122498453095,0.8547986069551063,0.8705436706542968,0.8708485190461321,-0.0003863571097968421,-0.004057009650280168,0.004057009650280168,
is_observed_division,shape_r_norm_023,43,2631,0.91256876370086,0.9122382107980953,0.9173832535743713,0.9303001020012832,0.0003305529027647358,0.0038809444016109492,0.0038809444016109492,
is_observed_division,shape_r_norm_057,43,2631,0.9893408362502779,0.9892951162130904,0.9963424106438955,1.0032333644424998,4.572003718750217e-05,0.0006380824427302968,0.0006380824427302968,
division_within_3_frames,SOLIDITY,127,62072,0.9528962499553673,0.972822240677785,0.9596912521440821,0.9791390658751565,-0.01992599072241774,-0.9308794544750032,0.9308794544750032,3.0
division_within_3_frames,AREA,127,62072,447.124993672427,538.6961544877989,388.0,583.5,-91.57116081537191,-0.44063675959692067,0.44063675959692067,3.0
division_within_3_frames,shape_r_norm_005,127,62072,1.117234926054797,1.0845989949378518,1.108717679977417,1.0839902758598328,0.03263593111694507,0.39797108167810674,0.39797108167810674,3.0
division_within_3_frames,ELLIPSE_MINOR,127,62072,9.74242286778438,10.778311090664378,9.712768954304483,11.272712092553792,-1.035888222879997,-0.3720747105922661,0.3720747105922661,3.0
division_within_3_frames,shape_mean_radius,127,62072,11.372388922323392,12.527983241120262,10.994312286376953,13.422428607940674,-1.1555943187968705,-0.3710895107573187,0.3710895107573187,3.0
division_within_3_frames,shape_r_norm_004,127,62072,1.1614138601333137,1.1276043557326312,1.1527081727981567,1.1232225894927979,0.03380950440068253,0.3595424327475203,0.3595424327475203,3.0
division_within_3_frames,shape_r_norm_026,127,62072,1.0688900820852265,1.0413393691380908,1.0601117610931396,1.0435464978218079,0.027550712947135736,0.35901472190108186,0.35901472190108186,3.0
division_within_3_frames,RADIUS,127,62072,11.605910825329874,12.720740246186265,11.11324596323283,13.628419519087378,-1.1148294208563918,-0.3588530691660895,0.3588530691660895,3.0
